date,values,realtime_start,realtime_end,state,id,title,frequency_short,units_short,seasonal_adjustment_short
2011-01-01,55261.0,2023-01-21,2023-01-21,Missouri,MEHOINUSMOA672N,Real Median Household Income in Missouri,A,2021 CPI-U-RS Adjusted $,NSA
2012-01-01,58832.0,2023-01-21,2023-01-21,Missouri,MEHOINUSMOA672N,Real Median Household Income in Missouri,A,2021 CPI-U-RS Adjusted $,NSA
2013-01-01,53941.0,2023-01-21,2023-01-21,Missouri,MEHOINUSMOA672N,Real Median Household Income in Missouri,A,2021 CPI-U-RS Adjusted $,NSA
2014-01-01,64873.0,2023-01-21,2023-01-21,Missouri,MEHOINUSMOA672N,Real Median Household Income in Missouri,A,2021 CPI-U-RS Adjusted $,NSA
2015-01-01,67696.0,2023-01-21,2023-01-21,Missouri,MEHOINUSMOA672N,Real Median Household Income in Missouri,A,2021 CPI-U-RS Adjusted $,NSA
2016-01-01,62115.0,2023-01-21,2023-01-21,Missouri,MEHOINUSMOA672N,Real Median Household Income in Missouri,A,2021 CPI-U-RS Adjusted $,NSA
2017-01-01,62481.0,2023-01-21,2023-01-21,Missouri,MEHOINUSMOA672N,Real Median Household Income in Missouri,A,2021 CPI-U-RS Adjusted $,NSA
2018-01-01,66600.0,2023-01-21,2023-01-21,Missouri,MEHOINUSMOA672N,Real Median Household Income in Missouri,A,2021 CPI-U-RS Adjusted $,NSA
2019-01-01,64218.0,2023-01-21,2023-01-21,Missouri,MEHOINUSMOA672N,Real Median Household Income in Missouri,A,2021 CPI-U-RS Adjusted $,NSA
2020-01-01,65081.0,2023-01-21,2023-01-21,Missouri,MEHOINUSMOA672N,Real Median Household Income in Missouri,A,2021 CPI-U-RS Adjusted $,NSA
2021-01-01,63594.0,2023-01-21,2023-01-21,Missouri,MEHOINUSMOA672N,Real Median Household Income in Missouri,A,2021 CPI-U-RS Adjusted $,NSA
1984-01-01,38431.0,2023-01-21,2023-01-21,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2021 CPI-U-RS Adjusted $,NSA
1985-01-01,39522.0,2023-01-21,2023-01-21,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2021 CPI-U-RS Adjusted $,NSA
1986-01-01,39079.0,2023-01-21,2023-01-21,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2021 CPI-U-RS Adjusted $,NSA
1987-01-01,42355.0,2023-01-21,2023-01-21,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2021 CPI-U-RS Adjusted $,NSA
1988-01-01,40112.0,2023-01-21,2023-01-21,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2021 CPI-U-RS Adjusted $,NSA
1989-01-01,42136.0,2023-01-21,2023-01-21,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2021 CPI-U-RS Adjusted $,NSA
1990-01-01,40682.0,2023-01-21,2023-01-21,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2021 CPI-U-RS Adjusted $,NSA
1991-01-01,37887.0,2023-01-21,2023-01-21,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2021 CPI-U-RS Adjusted $,NSA
1992-01-01,39046.0,2023-01-21,2023-01-21,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2021 CPI-U-RS Adjusted $,NSA
1993-01-01,41087.0,2023-01-21,2023-01-21,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2021 CPI-U-RS Adjusted $,NSA
1994-01-01,46066.0,2023-01-21,2023-01-21,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2021 CPI-U-RS Adjusted $,NSA
1995-01-01,46998.0,2023-01-21,2023-01-21,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2021 CPI-U-RS Adjusted $,NSA
1996-01-01,46019.0,2023-01-21,2023-01-21,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2021 CPI-U-RS Adjusted $,NSA
1997-01-01,48121.0,2023-01-21,2023-01-21,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2021 CPI-U-RS Adjusted $,NSA
1998-01-01,48513.0,2023-01-21,2023-01-21,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2021 CPI-U-RS Adjusted $,NSA
1999-01-01,52979.0,2023-01-21,2023-01-21,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2021 CPI-U-RS Adjusted $,NSA
2000-01-01,54113.0,2023-01-21,2023-01-21,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2021 CPI-U-RS Adjusted $,NSA
2001-01-01,46268.0,2023-01-21,2023-01-21,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2021 CPI-U-RS Adjusted $,NSA
2002-01-01,46639.0,2023-01-21,2023-01-21,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2021 CPI-U-RS Adjusted $,NSA
2003-01-01,48329.0,2023-01-21,2023-01-21,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2021 CPI-U-RS Adjusted $,NSA
2004-01-01,49972.0,2023-01-21,2023-01-21,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2021 CPI-U-RS Adjusted $,NSA
2005-01-01,45720.0,2023-01-21,2023-01-21,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2021 CPI-U-RS Adjusted $,NSA
2006-01-01,46788.0,2023-01-21,2023-01-21,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2021 CPI-U-RS Adjusted $,NSA
2007-01-01,48832.0,2023-01-21,2023-01-21,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2021 CPI-U-RS Adjusted $,NSA
2008-01-01,45975.0,2023-01-21,2023-01-21,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2021 CPI-U-RS Adjusted $,NSA
2009-01-01,44404.0,2023-01-21,2023-01-21,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2021 CPI-U-RS Adjusted $,NSA
2010-01-01,47521.0,2023-01-21,2023-01-21,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2021 CPI-U-RS Adjusted $,NSA
2011-01-01,49606.0,2023-01-21,2023-01-21,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2021 CPI-U-RS Adjusted $,NSA
2012-01-01,43318.0,2023-01-21,2023-01-21,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2021 CPI-U-RS Adjusted $,NSA
2013-01-01,37673.0,2023-01-21,2023-01-21,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2021 CPI-U-RS Adjusted $,NSA
2014-01-01,40692.0,2023-01-21,2023-01-21,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2021 CPI-U-RS Adjusted $,NSA
2015-01-01,45786.0,2023-01-21,2023-01-21,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2021 CPI-U-RS Adjusted $,NSA
2016-01-01,46402.0,2023-01-21,2023-01-21,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2021 CPI-U-RS Adjusted $,NSA
2017-01-01,47837.0,2023-01-21,2023-01-21,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2021 CPI-U-RS Adjusted $,NSA
2018-01-01,46159.0,2023-01-21,2023-01-21,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2021 CPI-U-RS Adjusted $,NSA
2019-01-01,47463.0,2023-01-21,2023-01-21,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2021 CPI-U-RS Adjusted $,NSA
2020-01-01,47242.0,2023-01-21,2023-01-21,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2021 CPI-U-RS Adjusted $,NSA
2021-01-01,46637.0,2023-01-21,2023-01-21,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2021 CPI-U-RS Adjusted $,NSA
1984-01-01,48657.0,2023-01-21,2023-01-21,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2021 CPI-U-RS Adjusted $,NSA
1985-01-01,48728.0,2023-01-21,2023-01-21,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2021 CPI-U-RS Adjusted $,NSA
1986-01-01,48107.0,2023-01-21,2023-01-21,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2021 CPI-U-RS Adjusted $,NSA
1987-01-01,46841.0,2023-01-21,2023-01-21,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2021 CPI-U-RS Adjusted $,NSA
1988-01-01,49088.0,2023-01-21,2023-01-21,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2021 CPI-U-RS Adjusted $,NSA
1989-01-01,50123.0,2023-01-21,2023-01-21,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2021 CPI-U-RS Adjusted $,NSA
1990-01-01,47128.0,2023-01-21,2023-01-21,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2021 CPI-U-RS Adjusted $,NSA
1991-01-01,48298.0,2023-01-21,2023-01-21,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2021 CPI-U-RS Adjusted $,NSA
1992-01-01,50350.0,2023-01-21,2023-01-21,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2021 CPI-U-RS Adjusted $,NSA
1993-01-01,49009.0,2023-01-21,2023-01-21,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2021 CPI-U-RS Adjusted $,NSA
1994-01-01,50113.0,2023-01-21,2023-01-21,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2021 CPI-U-RS Adjusted $,NSA
1995-01-01,49157.0,2023-01-21,2023-01-21,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2021 CPI-U-RS Adjusted $,NSA
1996-01-01,49481.0,2023-01-21,2023-01-21,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2021 CPI-U-RS Adjusted $,NSA
1997-01-01,49325.0,2023-01-21,2023-01-21,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2021 CPI-U-RS Adjusted $,NSA
1998-01-01,52606.0,2023-01-21,2023-01-21,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2021 CPI-U-RS Adjusted $,NSA
1999-01-01,50630.0,2023-01-21,2023-01-21,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2021 CPI-U-RS Adjusted $,NSA
2000-01-01,51712.0,2023-01-21,2023-01-21,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2021 CPI-U-RS Adjusted $,NSA
2001-01-01,49282.0,2023-01-21,2023-01-21,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2021 CPI-U-RS Adjusted $,NSA
2002-01-01,52608.0,2023-01-21,2023-01-21,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2021 CPI-U-RS Adjusted $,NSA
2003-01-01,50367.0,2023-01-21,2023-01-21,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2021 CPI-U-RS Adjusted $,NSA
2004-01-01,48823.0,2023-01-21,2023-01-21,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2021 CPI-U-RS Adjusted $,NSA
2005-01-01,51892.0,2023-01-21,2023-01-21,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2021 CPI-U-RS Adjusted $,NSA
2006-01-01,55371.0,2023-01-21,2023-01-21,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2021 CPI-U-RS Adjusted $,NSA
2007-01-01,57184.0,2023-01-21,2023-01-21,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2021 CPI-U-RS Adjusted $,NSA
2008-01-01,54117.0,2023-01-21,2023-01-21,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2021 CPI-U-RS Adjusted $,NSA
2009-01-01,51188.0,2023-01-21,2023-01-21,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2021 CPI-U-RS Adjusted $,NSA
2010-01-01,51407.0,2023-01-21,2023-01-21,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2021 CPI-U-RS Adjusted $,NSA
2011-01-01,48625.0,2023-01-21,2023-01-21,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2021 CPI-U-RS Adjusted $,NSA
2012-01-01,53304.0,2023-01-21,2023-01-21,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2021 CPI-U-RS Adjusted $,NSA
2013-01-01,50328.0,2023-01-21,2023-01-21,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2021 CPI-U-RS Adjusted $,NSA
2014-01-01,58541.0,2023-01-21,2023-01-21,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2021 CPI-U-RS Adjusted $,NSA
2015-01-01,58775.0,2023-01-21,2023-01-21,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2021 CPI-U-RS Adjusted $,NSA
2016-01-01,64440.0,2023-01-21,2023-01-21,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2021 CPI-U-RS Adjusted $,NSA
2017-01-01,63450.0,2023-01-21,2023-01-21,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2021 CPI-U-RS Adjusted $,NSA
2018-01-01,62233.0,2023-01-21,2023-01-21,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2021 CPI-U-RS Adjusted $,NSA
2019-01-01,63792.0,2023-01-21,2023-01-21,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2021 CPI-U-RS Adjusted $,NSA
2020-01-01,59390.0,2023-01-21,2023-01-21,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2021 CPI-U-RS Adjusted $,NSA
2021-01-01,64999.0,2023-01-21,2023-01-21,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2021 CPI-U-RS Adjusted $,NSA
1984-01-01,51230.0,2023-01-21,2023-01-21,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2021 CPI-U-RS Adjusted $,NSA
1985-01-01,51653.0,2023-01-21,2023-01-21,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2021 CPI-U-RS Adjusted $,NSA
1986-01-01,51735.0,2023-01-21,2023-01-21,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2021 CPI-U-RS Adjusted $,NSA
1987-01-01,52071.0,2023-01-21,2023-01-21,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2021 CPI-U-RS Adjusted $,NSA
1988-01-01,53910.0,2023-01-21,2023-01-21,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2021 CPI-U-RS Adjusted $,NSA
1989-01-01,55864.0,2023-01-21,2023-01-21,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2021 CPI-U-RS Adjusted $,NSA
1990-01-01,53084.0,2023-01-21,2023-01-21,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2021 CPI-U-RS Adjusted $,NSA
1991-01-01,52240.0,2023-01-21,2023-01-21,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2021 CPI-U-RS Adjusted $,NSA
1992-01-01,52715.0,2023-01-21,2023-01-21,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2021 CPI-U-RS Adjusted $,NSA
1993-01-01,53360.0,2023-01-21,2023-01-21,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2021 CPI-U-RS Adjusted $,NSA
1994-01-01,54616.0,2023-01-21,2023-01-21,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2021 CPI-U-RS Adjusted $,NSA
1995-01-01,56634.0,2023-01-21,2023-01-21,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2021 CPI-U-RS Adjusted $,NSA
1996-01-01,61413.0,2023-01-21,2023-01-21,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2021 CPI-U-RS Adjusted $,NSA
1997-01-01,60517.0,2023-01-21,2023-01-21,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2021 CPI-U-RS Adjusted $,NSA
1998-01-01,59705.0,2023-01-21,2023-01-21,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2021 CPI-U-RS Adjusted $,NSA
1999-01-01,60770.0,2023-01-21,2023-01-21,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2021 CPI-U-RS Adjusted $,NSA
2000-01-01,60453.0,2023-01-21,2023-01-21,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2021 CPI-U-RS Adjusted $,NSA
2001-01-01,58541.0,2023-01-21,2023-01-21,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2021 CPI-U-RS Adjusted $,NSA
2002-01-01,55146.0,2023-01-21,2023-01-21,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2021 CPI-U-RS Adjusted $,NSA
2003-01-01,55049.0,2023-01-21,2023-01-21,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2021 CPI-U-RS Adjusted $,NSA
2004-01-01,57856.0,2023-01-21,2023-01-21,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2021 CPI-U-RS Adjusted $,NSA
2005-01-01,58488.0,2023-01-21,2023-01-21,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2021 CPI-U-RS Adjusted $,NSA
2006-01-01,53609.0,2023-01-21,2023-01-21,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2021 CPI-U-RS Adjusted $,NSA
2007-01-01,56998.0,2023-01-21,2023-01-21,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2021 CPI-U-RS Adjusted $,NSA
2008-01-01,54155.0,2023-01-21,2023-01-21,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2021 CPI-U-RS Adjusted $,NSA
2009-01-01,53047.0,2023-01-21,2023-01-21,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2021 CPI-U-RS Adjusted $,NSA
2010-01-01,54582.0,2023-01-21,2023-01-21,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2021 CPI-U-RS Adjusted $,NSA
2011-01-01,54575.0,2023-01-21,2023-01-21,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2021 CPI-U-RS Adjusted $,NSA
2012-01-01,49125.0,2023-01-21,2023-01-21,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2021 CPI-U-RS Adjusted $,NSA
2013-01-01,53981.0,2023-01-21,2023-01-21,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2021 CPI-U-RS Adjusted $,NSA
2014-01-01,53594.0,2023-01-21,2023-01-21,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2021 CPI-U-RS Adjusted $,NSA
2015-01-01,58091.0,2023-01-21,2023-01-21,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2021 CPI-U-RS Adjusted $,NSA
2016-01-01,60701.0,2023-01-21,2023-01-21,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2021 CPI-U-RS Adjusted $,NSA
2017-01-01,54762.0,2023-01-21,2023-01-21,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2021 CPI-U-RS Adjusted $,NSA
2018-01-01,57583.0,2023-01-21,2023-01-21,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2021 CPI-U-RS Adjusted $,NSA
2019-01-01,64814.0,2023-01-21,2023-01-21,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2021 CPI-U-RS Adjusted $,NSA
2020-01-01,63252.0,2023-01-21,2023-01-21,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2021 CPI-U-RS Adjusted $,NSA
2021-01-01,62891.0,2023-01-21,2023-01-21,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2021 CPI-U-RS Adjusted $,NSA
1984-01-01,51733.0,2023-01-21,2023-01-21,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2021 CPI-U-RS Adjusted $,NSA
1985-01-01,51061.0,2023-01-21,2023-01-21,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2021 CPI-U-RS Adjusted $,NSA
1986-01-01,50900.0,2023-01-21,2023-01-21,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2021 CPI-U-RS Adjusted $,NSA
1987-01-01,51650.0,2023-01-21,2023-01-21,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2021 CPI-U-RS Adjusted $,NSA
1988-01-01,53197.0,2023-01-21,2023-01-21,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2021 CPI-U-RS Adjusted $,NSA
1989-01-01,53374.0,2023-01-21,2023-01-21,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2021 CPI-U-RS Adjusted $,NSA
1990-01-01,50937.0,2023-01-21,2023-01-21,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2021 CPI-U-RS Adjusted $,NSA
1991-01-01,50370.0,2023-01-21,2023-01-21,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2021 CPI-U-RS Adjusted $,NSA
1992-01-01,51173.0,2023-01-21,2023-01-21,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2021 CPI-U-RS Adjusted $,NSA
1993-01-01,52061.0,2023-01-21,2023-01-21,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2021 CPI-U-RS Adjusted $,NSA
1994-01-01,51286.0,2023-01-21,2023-01-21,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2021 CPI-U-RS Adjusted $,NSA
1995-01-01,51516.0,2023-01-21,2023-01-21,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2021 CPI-U-RS Adjusted $,NSA
1996-01-01,54287.0,2023-01-21,2023-01-21,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2021 CPI-U-RS Adjusted $,NSA
1997-01-01,53461.0,2023-01-21,2023-01-21,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2021 CPI-U-RS Adjusted $,NSA
1998-01-01,50486.0,2023-01-21,2023-01-21,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2021 CPI-U-RS Adjusted $,NSA
1999-01-01,53281.0,2023-01-21,2023-01-21,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2021 CPI-U-RS Adjusted $,NSA
2000-01-01,56791.0,2023-01-21,2023-01-21,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2021 CPI-U-RS Adjusted $,NSA
2001-01-01,54907.0,2023-01-21,2023-01-21,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2021 CPI-U-RS Adjusted $,NSA
2002-01-01,54670.0,2023-01-21,2023-01-21,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2021 CPI-U-RS Adjusted $,NSA
2003-01-01,59673.0,2023-01-21,2023-01-21,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2021 CPI-U-RS Adjusted $,NSA
2004-01-01,56392.0,2023-01-21,2023-01-21,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2021 CPI-U-RS Adjusted $,NSA
2005-01-01,58678.0,2023-01-21,2023-01-21,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2021 CPI-U-RS Adjusted $,NSA
2006-01-01,55293.0,2023-01-21,2023-01-21,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2021 CPI-U-RS Adjusted $,NSA
2007-01-01,61835.0,2023-01-21,2023-01-21,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2021 CPI-U-RS Adjusted $,NSA
2008-01-01,62608.0,2023-01-21,2023-01-21,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2021 CPI-U-RS Adjusted $,NSA
2009-01-01,63388.0,2023-01-21,2023-01-21,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2021 CPI-U-RS Adjusted $,NSA
2010-01-01,63519.0,2023-01-21,2023-01-21,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2021 CPI-U-RS Adjusted $,NSA
2011-01-01,68042.0,2023-01-21,2023-01-21,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2021 CPI-U-RS Adjusted $,NSA
2012-01-01,65928.0,2023-01-21,2023-01-21,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2021 CPI-U-RS Adjusted $,NSA
2013-01-01,68910.0,2023-01-21,2023-01-21,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2021 CPI-U-RS Adjusted $,NSA
2014-01-01,69570.0,2023-01-21,2023-01-21,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2021 CPI-U-RS Adjusted $,NSA
2015-01-01,65659.0,2023-01-21,2023-01-21,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2021 CPI-U-RS Adjusted $,NSA
2016-01-01,67950.0,2023-01-21,2023-01-21,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2021 CPI-U-RS Adjusted $,NSA
2017-01-01,66500.0,2023-01-21,2023-01-21,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2021 CPI-U-RS Adjusted $,NSA
2018-01-01,71756.0,2023-01-21,2023-01-21,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2021 CPI-U-RS Adjusted $,NSA
2019-01-01,74216.0,2023-01-21,2023-01-21,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2021 CPI-U-RS Adjusted $,NSA
2020-01-01,67109.0,2023-01-21,2023-01-21,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2021 CPI-U-RS Adjusted $,NSA
2021-01-01,68882.0,2023-01-21,2023-01-21,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2021 CPI-U-RS Adjusted $,NSA
1984-01-01,53292.0,2023-01-21,2023-01-21,Nebraska,MEHOINUSNEA672N,Real Median Household Income in Nebraska,A,2021 CPI-U-RS Adjusted $,NSA
1985-01-01,52491.0,2023-01-21,2023-01-21,Nebraska,MEHOINUSNEA672N,Real Median Household Income in Nebraska,A,2021 CPI-U-RS Adjusted $,NSA
1986-01-01,51524.0,2023-01-21,2023-01-21,Nebraska,MEHOINUSNEA672N,Real Median Household Income in Nebraska,A,2021 CPI-U-RS Adjusted $,NSA
1987-01-01,53234.0,2023-01-21,2023-01-21,Nebraska,MEHOINUSNEA672N,Real Median Household Income in Nebraska,A,2021 CPI-U-RS Adjusted $,NSA
1988-01-01,55553.0,2023-01-21,2023-01-21,Nebraska,MEHOINUSNEA672N,Real Median Household Income in Nebraska,A,2021 CPI-U-RS Adjusted $,NSA
