date,values,realtime_start,realtime_end,state,id,title,frequency_short,units_short,seasonal_adjustment_short
2003-01-01,33810.5,2023-01-21,2023-01-21,Montana,MTRGSP,Real Gross Domestic Product: All Industry Total in Montana,A,Mil. of Chn. 2012 $,NSA
2004-01-01,35528.6,2023-01-21,2023-01-21,Montana,MTRGSP,Real Gross Domestic Product: All Industry Total in Montana,A,Mil. of Chn. 2012 $,NSA
2005-01-01,37373.9,2023-01-21,2023-01-21,Montana,MTRGSP,Real Gross Domestic Product: All Industry Total in Montana,A,Mil. of Chn. 2012 $,NSA
2006-01-01,38577.6,2023-01-21,2023-01-21,Montana,MTRGSP,Real Gross Domestic Product: All Industry Total in Montana,A,Mil. of Chn. 2012 $,NSA
2007-01-01,40438.3,2023-01-21,2023-01-21,Montana,MTRGSP,Real Gross Domestic Product: All Industry Total in Montana,A,Mil. of Chn. 2012 $,NSA
2008-01-01,40471.1,2023-01-21,2023-01-21,Montana,MTRGSP,Real Gross Domestic Product: All Industry Total in Montana,A,Mil. of Chn. 2012 $,NSA
2009-01-01,39513.4,2023-01-21,2023-01-21,Montana,MTRGSP,Real Gross Domestic Product: All Industry Total in Montana,A,Mil. of Chn. 2012 $,NSA
2010-01-01,40793.7,2023-01-21,2023-01-21,Montana,MTRGSP,Real Gross Domestic Product: All Industry Total in Montana,A,Mil. of Chn. 2012 $,NSA
2011-01-01,41875.7,2023-01-21,2023-01-21,Montana,MTRGSP,Real Gross Domestic Product: All Industry Total in Montana,A,Mil. of Chn. 2012 $,NSA
2012-01-01,42340.9,2023-01-21,2023-01-21,Montana,MTRGSP,Real Gross Domestic Product: All Industry Total in Montana,A,Mil. of Chn. 2012 $,NSA
2013-01-01,42968.2,2023-01-21,2023-01-21,Montana,MTRGSP,Real Gross Domestic Product: All Industry Total in Montana,A,Mil. of Chn. 2012 $,NSA
2014-01-01,43829.1,2023-01-21,2023-01-21,Montana,MTRGSP,Real Gross Domestic Product: All Industry Total in Montana,A,Mil. of Chn. 2012 $,NSA
2015-01-01,45395.7,2023-01-21,2023-01-21,Montana,MTRGSP,Real Gross Domestic Product: All Industry Total in Montana,A,Mil. of Chn. 2012 $,NSA
2016-01-01,44436.8,2023-01-21,2023-01-21,Montana,MTRGSP,Real Gross Domestic Product: All Industry Total in Montana,A,Mil. of Chn. 2012 $,NSA
2017-01-01,45974.3,2023-01-21,2023-01-21,Montana,MTRGSP,Real Gross Domestic Product: All Industry Total in Montana,A,Mil. of Chn. 2012 $,NSA
2018-01-01,46584.1,2023-01-21,2023-01-21,Montana,MTRGSP,Real Gross Domestic Product: All Industry Total in Montana,A,Mil. of Chn. 2012 $,NSA
2019-01-01,46886.2,2023-01-21,2023-01-21,Montana,MTRGSP,Real Gross Domestic Product: All Industry Total in Montana,A,Mil. of Chn. 2012 $,NSA
2020-01-01,46750.4,2023-01-21,2023-01-21,Montana,MTRGSP,Real Gross Domestic Product: All Industry Total in Montana,A,Mil. of Chn. 2012 $,NSA
2021-01-01,48976.2,2023-01-21,2023-01-21,Montana,MTRGSP,Real Gross Domestic Product: All Industry Total in Montana,A,Mil. of Chn. 2012 $,NSA
1997-01-01,315648.2,2023-01-21,2023-01-21,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2012 $,NSA
1998-01-01,326786.2,2023-01-21,2023-01-21,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2012 $,NSA
1999-01-01,345457.6,2023-01-21,2023-01-21,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2012 $,NSA
2000-01-01,356912.5,2023-01-21,2023-01-21,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2012 $,NSA
2001-01-01,359617.0,2023-01-21,2023-01-21,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2012 $,NSA
2002-01-01,364870.4,2023-01-21,2023-01-21,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2012 $,NSA
2003-01-01,373987.6,2023-01-21,2023-01-21,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2012 $,NSA
2004-01-01,389210.1,2023-01-21,2023-01-21,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2012 $,NSA
2005-01-01,409003.9,2023-01-21,2023-01-21,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2012 $,NSA
2006-01-01,434209.2,2023-01-21,2023-01-21,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2012 $,NSA
2007-01-01,438960.1,2023-01-21,2023-01-21,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2012 $,NSA
2008-01-01,450538.0,2023-01-21,2023-01-21,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2012 $,NSA
2009-01-01,431955.3,2023-01-21,2023-01-21,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2012 $,NSA
2010-01-01,437836.5,2023-01-21,2023-01-21,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2012 $,NSA
2011-01-01,443288.7,2023-01-21,2023-01-21,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2012 $,NSA
2012-01-01,445095.3,2023-01-21,2023-01-21,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2012 $,NSA
2013-01-01,452056.2,2023-01-21,2023-01-21,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2012 $,NSA
2014-01-01,462253.1,2023-01-21,2023-01-21,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2012 $,NSA
2015-01-01,475096.6,2023-01-21,2023-01-21,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2012 $,NSA
2016-01-01,482968.9,2023-01-21,2023-01-21,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2012 $,NSA
2017-01-01,495221.3,2023-01-21,2023-01-21,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2012 $,NSA
2018-01-01,501564.9,2023-01-21,2023-01-21,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2012 $,NSA
2019-01-01,512834.8,2023-01-21,2023-01-21,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2012 $,NSA
2020-01-01,506658.1,2023-01-21,2023-01-21,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2012 $,NSA
2021-01-01,541933.8,2023-01-21,2023-01-21,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2012 $,NSA
1997-01-01,22413.1,2023-01-21,2023-01-21,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2012 $,NSA
1998-01-01,23674.9,2023-01-21,2023-01-21,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2012 $,NSA
1999-01-01,23770.7,2023-01-21,2023-01-21,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2012 $,NSA
2000-01-01,24706.0,2023-01-21,2023-01-21,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2012 $,NSA
2001-01-01,24909.9,2023-01-21,2023-01-21,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2012 $,NSA
2002-01-01,26290.8,2023-01-21,2023-01-21,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2012 $,NSA
2003-01-01,27870.4,2023-01-21,2023-01-21,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2012 $,NSA
2004-01-01,28284.1,2023-01-21,2023-01-21,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2012 $,NSA
2005-01-01,29345.2,2023-01-21,2023-01-21,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2012 $,NSA
2006-01-01,30590.1,2023-01-21,2023-01-21,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2012 $,NSA
2007-01-01,32022.2,2023-01-21,2023-01-21,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2012 $,NSA
2008-01-01,34256.4,2023-01-21,2023-01-21,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2012 $,NSA
2009-01-01,35244.4,2023-01-21,2023-01-21,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2012 $,NSA
2010-01-01,37917.2,2023-01-21,2023-01-21,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2012 $,NSA
2011-01-01,42340.8,2023-01-21,2023-01-21,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2012 $,NSA
2012-01-01,51832.6,2023-01-21,2023-01-21,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2012 $,NSA
2013-01-01,52892.4,2023-01-21,2023-01-21,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2012 $,NSA
2014-01-01,57790.0,2023-01-21,2023-01-21,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2012 $,NSA
2015-01-01,56542.4,2023-01-21,2023-01-21,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2012 $,NSA
2016-01-01,52974.6,2023-01-21,2023-01-21,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2012 $,NSA
2017-01-01,54187.1,2023-01-21,2023-01-21,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2012 $,NSA
2018-01-01,55914.2,2023-01-21,2023-01-21,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2012 $,NSA
2019-01-01,56385.4,2023-01-21,2023-01-21,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2012 $,NSA
2020-01-01,53653.6,2023-01-21,2023-01-21,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2012 $,NSA
2021-01-01,53803.6,2023-01-21,2023-01-21,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2012 $,NSA
1997-01-01,70412.5,2023-01-21,2023-01-21,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2012 $,NSA
1998-01-01,72089.6,2023-01-21,2023-01-21,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2012 $,NSA
1999-01-01,73625.7,2023-01-21,2023-01-21,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2012 $,NSA
2000-01-01,76368.1,2023-01-21,2023-01-21,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2012 $,NSA
2001-01-01,78180.9,2023-01-21,2023-01-21,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2012 $,NSA
2002-01-01,79179.8,2023-01-21,2023-01-21,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2012 $,NSA
2003-01-01,83773.3,2023-01-21,2023-01-21,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2012 $,NSA
2004-01-01,85987.1,2023-01-21,2023-01-21,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2012 $,NSA
2005-01-01,89309.1,2023-01-21,2023-01-21,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2012 $,NSA
2006-01-01,91832.7,2023-01-21,2023-01-21,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2012 $,NSA
2007-01-01,93910.8,2023-01-21,2023-01-21,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2012 $,NSA
2008-01-01,93840.5,2023-01-21,2023-01-21,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2012 $,NSA
2009-01-01,93977.6,2023-01-21,2023-01-21,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2012 $,NSA
2010-01-01,97466.1,2023-01-21,2023-01-21,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2012 $,NSA
2011-01-01,102587.4,2023-01-21,2023-01-21,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2012 $,NSA
2012-01-01,102725.9,2023-01-21,2023-01-21,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2012 $,NSA
2013-01-01,104680.0,2023-01-21,2023-01-21,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2012 $,NSA
2014-01-01,107936.8,2023-01-21,2023-01-21,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2012 $,NSA
2015-01-01,111401.5,2023-01-21,2023-01-21,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2012 $,NSA
2016-01-01,112611.5,2023-01-21,2023-01-21,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2012 $,NSA
2017-01-01,114143.9,2023-01-21,2023-01-21,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2012 $,NSA
2018-01-01,116792.9,2023-01-21,2023-01-21,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2012 $,NSA
2019-01-01,118603.7,2023-01-21,2023-01-21,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2012 $,NSA
2020-01-01,118141.5,2023-01-21,2023-01-21,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2012 $,NSA
2021-01-01,122136.1,2023-01-21,2023-01-21,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2012 $,NSA
1997-01-01,48359.7,2023-01-21,2023-01-21,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2012 $,NSA
1998-01-01,51538.7,2023-01-21,2023-01-21,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2012 $,NSA
1999-01-01,53084.5,2023-01-21,2023-01-21,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2012 $,NSA
2000-01-01,56779.4,2023-01-21,2023-01-21,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2012 $,NSA
2001-01-01,57632.6,2023-01-21,2023-01-21,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2012 $,NSA
2002-01-01,59474.6,2023-01-21,2023-01-21,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2012 $,NSA
2003-01-01,61892.7,2023-01-21,2023-01-21,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2012 $,NSA
2004-01-01,64408.6,2023-01-21,2023-01-21,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2012 $,NSA
2005-01-01,65034.4,2023-01-21,2023-01-21,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2012 $,NSA
2006-01-01,66628.2,2023-01-21,2023-01-21,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2012 $,NSA
2007-01-01,66853.6,2023-01-21,2023-01-21,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2012 $,NSA
2008-01-01,65854.1,2023-01-21,2023-01-21,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2012 $,NSA
2009-01-01,65023.4,2023-01-21,2023-01-21,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2012 $,NSA
2010-01-01,67125.8,2023-01-21,2023-01-21,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2012 $,NSA
2011-01-01,67559.1,2023-01-21,2023-01-21,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2012 $,NSA
2012-01-01,68498.1,2023-01-21,2023-01-21,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2012 $,NSA
2013-01-01,69080.3,2023-01-21,2023-01-21,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2012 $,NSA
2014-01-01,70213.7,2023-01-21,2023-01-21,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2012 $,NSA
2015-01-01,72042.4,2023-01-21,2023-01-21,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2012 $,NSA
2016-01-01,73572.2,2023-01-21,2023-01-21,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2012 $,NSA
2017-01-01,73972.7,2023-01-21,2023-01-21,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2012 $,NSA
2018-01-01,75433.0,2023-01-21,2023-01-21,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2012 $,NSA
2019-01-01,76819.1,2023-01-21,2023-01-21,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2012 $,NSA
2020-01-01,75927.6,2023-01-21,2023-01-21,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2012 $,NSA
2021-01-01,82986.3,2023-01-21,2023-01-21,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2012 $,NSA
1997-01-01,426002.8,2023-01-21,2023-01-21,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2012 $,NSA
1998-01-01,433564.0,2023-01-21,2023-01-21,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2012 $,NSA
1999-01-01,447872.1,2023-01-21,2023-01-21,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2012 $,NSA
2000-01-01,471426.9,2023-01-21,2023-01-21,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2012 $,NSA
2001-01-01,476616.7,2023-01-21,2023-01-21,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2012 $,NSA
2002-01-01,484657.1,2023-01-21,2023-01-21,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2012 $,NSA
2003-01-01,494703.5,2023-01-21,2023-01-21,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2012 $,NSA
2004-01-01,498245.2,2023-01-21,2023-01-21,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2012 $,NSA
2005-01-01,507894.7,2023-01-21,2023-01-21,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2012 $,NSA
2006-01-01,516681.4,2023-01-21,2023-01-21,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2012 $,NSA
2007-01-01,520898.3,2023-01-21,2023-01-21,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2012 $,NSA
2008-01-01,534501.4,2023-01-21,2023-01-21,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2012 $,NSA
2009-01-01,506850.7,2023-01-21,2023-01-21,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2012 $,NSA
2010-01-01,513917.9,2023-01-21,2023-01-21,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2012 $,NSA
2011-01-01,507604.0,2023-01-21,2023-01-21,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2012 $,NSA
2012-01-01,517195.9,2023-01-21,2023-01-21,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2012 $,NSA
2013-01-01,523725.8,2023-01-21,2023-01-21,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2012 $,NSA
2014-01-01,522166.4,2023-01-21,2023-01-21,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2012 $,NSA
2015-01-01,529953.7,2023-01-21,2023-01-21,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2012 $,NSA
2016-01-01,535055.3,2023-01-21,2023-01-21,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2012 $,NSA
2017-01-01,537578.5,2023-01-21,2023-01-21,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2012 $,NSA
2018-01-01,550059.5,2023-01-21,2023-01-21,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2012 $,NSA
2019-01-01,559648.8,2023-01-21,2023-01-21,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2012 $,NSA
2020-01-01,535323.7,2023-01-21,2023-01-21,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2012 $,NSA
2021-01-01,566893.2,2023-01-21,2023-01-21,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2012 $,NSA
1997-01-01,67285.2,2023-01-21,2023-01-21,New Mexico,NMRGSP,Real Gross Domestic Product: All Industry Total in New Mexico,A,Mil. of Chn. 2012 $,NSA
1998-01-01,66944.0,2023-01-21,2023-01-21,New Mexico,NMRGSP,Real Gross Domestic Product: All Industry Total in New Mexico,A,Mil. of Chn. 2012 $,NSA
1999-01-01,70487.9,2023-01-21,2023-01-21,New Mexico,NMRGSP,Real Gross Domestic Product: All Industry Total in New Mexico,A,Mil. of Chn. 2012 $,NSA
2000-01-01,71652.8,2023-01-21,2023-01-21,New Mexico,NMRGSP,Real Gross Domestic Product: All Industry Total in New Mexico,A,Mil. of Chn. 2012 $,NSA
2001-01-01,71730.5,2023-01-21,2023-01-21,New Mexico,NMRGSP,Real Gross Domestic Product: All Industry Total in New Mexico,A,Mil. of Chn. 2012 $,NSA
2002-01-01,73909.6,2023-01-21,2023-01-21,New Mexico,NMRGSP,Real Gross Domestic Product: All Industry Total in New Mexico,A,Mil. of Chn. 2012 $,NSA
2003-01-01,76767.5,2023-01-21,2023-01-21,New Mexico,NMRGSP,Real Gross Domestic Product: All Industry Total in New Mexico,A,Mil. of Chn. 2012 $,NSA
2004-01-01,83038.7,2023-01-21,2023-01-21,New Mexico,NMRGSP,Real Gross Domestic Product: All Industry Total in New Mexico,A,Mil. of Chn. 2012 $,NSA
2005-01-01,84034.4,2023-01-21,2023-01-21,New Mexico,NMRGSP,Real Gross Domestic Product: All Industry Total in New Mexico,A,Mil. of Chn. 2012 $,NSA
2006-01-01,86058.4,2023-01-21,2023-01-21,New Mexico,NMRGSP,Real Gross Domestic Product: All Industry Total in New Mexico,A,Mil. of Chn. 2012 $,NSA
2007-01-01,86738.8,2023-01-21,2023-01-21,New Mexico,NMRGSP,Real Gross Domestic Product: All Industry Total in New Mexico,A,Mil. of Chn. 2012 $,NSA
2008-01-01,86965.2,2023-01-21,2023-01-21,New Mexico,NMRGSP,Real Gross Domestic Product: All Industry Total in New Mexico,A,Mil. of Chn. 2012 $,NSA
2009-01-01,88069.9,2023-01-21,2023-01-21,New Mexico,NMRGSP,Real Gross Domestic Product: All Industry Total in New Mexico,A,Mil. of Chn. 2012 $,NSA
2010-01-01,87610.3,2023-01-21,2023-01-21,New Mexico,NMRGSP,Real Gross Domestic Product: All Industry Total in New Mexico,A,Mil. of Chn. 2012 $,NSA
2011-01-01,87592.9,2023-01-21,2023-01-21,New Mexico,NMRGSP,Real Gross Domestic Product: All Industry Total in New Mexico,A,Mil. of Chn. 2012 $,NSA
2012-01-01,87925.2,2023-01-21,2023-01-21,New Mexico,NMRGSP,Real Gross Domestic Product: All Industry Total in New Mexico,A,Mil. of Chn. 2012 $,NSA
2013-01-01,86856.6,2023-01-21,2023-01-21,New Mexico,NMRGSP,Real Gross Domestic Product: All Industry Total in New Mexico,A,Mil. of Chn. 2012 $,NSA
2014-01-01,88991.2,2023-01-21,2023-01-21,New Mexico,NMRGSP,Real Gross Domestic Product: All Industry Total in New Mexico,A,Mil. of Chn. 2012 $,NSA
2015-01-01,89701.3,2023-01-21,2023-01-21,New Mexico,NMRGSP,Real Gross Domestic Product: All Industry Total in New Mexico,A,Mil. of Chn. 2012 $,NSA
2016-01-01,89151.4,2023-01-21,2023-01-21,New Mexico,NMRGSP,Real Gross Domestic Product: All Industry Total in New Mexico,A,Mil. of Chn. 2012 $,NSA
